openmlid,seed,rf_oob,rf_test,lda_oob,lda_test,pca_oob,pca_test,choice,best_choice_oob,best_choice_test,gap,imp,traintime_rf_act,traintime_lda_act,traintime_pca_act,traintime_rf_max,traintime_lda_max,traintime_pca_max,trees_rf,trees_lda,trees_pca,selfopt_oob,selfopt_test,gap_oob,gap_test,imp_oob,imp_test,traintime_total_act,traintime_total_max,time_compression,tree_compression
11,17,0.8612,0.8632,0.9108,0.9042,0.8968,0.8889,lda,lda,lda,0.0,0.041,1.2797,3.655600000000001,5.0794000000000015,3.2661999999999995,5.320100000000001,11.164600000000002,36,71,48,0.9108,0.9042,0.0,0.0,0.04960000000000009,0.041000000000000036,10.014700000000003,19.7509,0.5070503116313688,0.5166666666666667
11,18,0.8599,0.8427,0.9121,0.8897,0.8917,0.8902,lda,lda,pca,0.0004999999999999449,0.047,2.1593,3.3788000000000005,6.9117000000000015,3.659,5.1961,12.583200000000005,55,64,55,0.9121,0.8897,0.0,0.0004999999999999449,0.052200000000000024,0.04700000000000004,12.449800000000002,21.438300000000005,0.5807270166011297,0.58
11,19,0.9032,0.8397,0.9236,0.8885,0.9108,0.8718,pca,lda,lda,0.016699999999999937,0.032,1.1991999999999998,2.9985,8.104600000000001,4.0107,5.5035,12.136,29,59,68,0.9108,0.8718,0.012799999999999923,0.016699999999999937,0.007600000000000051,0.03210000000000002,12.3023,21.650199999999998,0.5682303165790618,0.52
12,0,0.9664,0.9493,0.9752,0.9644,0.976,0.9591,lda,pca,lda,0.0,0.015,71.8133,44.2601,357.0365000000001,73.1592,44.2601,357.0365000000001,98,100,100,0.9752,0.9644,0.0008000000000000229,0.0,0.008799999999999919,0.015100000000000002,473.1099000000001,474.45580000000007,0.9971632763262669,0.9933333333333333
12,1,0.9428,0.9587,0.962,0.9736,0.968,0.9701,lda,pca,lda,0.0,0.015,52.36600000000001,38.5132,333.71700000000027,65.5517,38.5132,333.71700000000027,80,100,100,0.962,0.9736,0.006000000000000005,0.0,0.019199999999999995,0.014900000000000024,424.5962000000003,437.7819000000003,0.9698806643216634,0.9333333333333333
12,2,0.956,0.9515,0.9752,0.9683,0.9808,0.9661,lda,pca,lda,0.0,0.017,56.01609999999998,39.39550000000001,330.69300000000004,65.23949999999999,39.39550000000001,330.69300000000004,86,100,100,0.9752,0.9683,0.005600000000000049,0.0,0.019199999999999995,0.016800000000000037,426.1046,435.32800000000003,0.9788127572772714,0.9533333333333334
12,3,0.9544,0.9549,0.9728,0.9768,0.9744,0.9657,lda,pca,lda,0.0,0.022,74.83740000000002,38.6842,336.5992,76.42850000000001,38.6842,336.5992,98,100,100,0.9728,0.9768,0.0016000000000000458,0.0,0.018399999999999972,0.02190000000000003,450.12080000000003,451.7119,0.9964776221303889,0.9933333333333333
12,4,0.96,0.9555,0.986,0.9691,0.974,0.9663,lda,lda,lda,0.0,0.014,67.67,45.50750000000001,398.824,82.42859999999997,45.50750000000001,398.824,82,100,100,0.986,0.9691,0.0,0.0,0.026000000000000023,0.013599999999999945,512.0015000000001,526.7601,0.9719823122518203,0.94
12,5,0.964,0.955,0.9752,0.9773,0.966,0.9675,lda,lda,lda,0.0,0.022,67.40959999999998,38.67399999999999,344.09030000000007,68.05619999999999,38.67399999999999,344.09030000000007,99,100,100,0.9752,0.9773,0.0,0.0,0.011199999999999988,0.022299999999999986,450.17390000000006,450.82050000000004,0.9985657262702118,0.9966666666666667
12,6,0.95,0.9528,0.972,0.9704,0.976,0.9689,lda,pca,lda,0.0,0.018,58.80600000000001,43.83509999999997,402.39749999999987,76.5509,43.83509999999997,402.39749999999987,78,100,100,0.972,0.9704,0.0040000000000000036,0.0,0.02200000000000002,0.01760000000000006,505.03859999999986,522.7834999999998,0.966056885881058,0.9266666666666666
12,7,0.974,0.9445,0.9864,0.9677,0.99,0.9624,lda,pca,lda,0.0,0.023,46.89619999999998,15.8715,255.0706,67.13009999999997,39.29550000000001,331.7469999999999,70,41,77,0.9864,0.9677,0.0035999999999999366,0.0,0.012400000000000078,0.0232,317.8383,438.1725999999999,0.7253723760910658,0.6266666666666667
12,8,0.95,0.9512,0.9724,0.9723,0.9664,0.9775,pca,lda,pca,0.0,0.026,63.60509999999999,26.6591,271.6367,80.95499999999996,47.9438,407.61770000000007,78,56,66,0.9664,0.9775,0.006000000000000005,0.0,0.01640000000000008,0.02629999999999999,361.9009,536.5165000000001,0.6745382481247081,0.6666666666666666
12,9,0.9572,0.9591,0.9716,0.9751,0.9776,0.9681,lda,pca,lda,0.0,0.016,59.363399999999984,41.0011,364.1152,69.17049999999999,41.0011,364.1152,86,100,100,0.9716,0.9751,0.006000000000000005,0.0,0.014399999999999968,0.016000000000000014,464.4797,474.28679999999997,0.9793224268522759,0.9533333333333334
12,10,0.9476,0.9481,0.974,0.9723,0.97,0.9669,pca,lda,lda,0.005400000000000071,0.019,61.19730000000001,28.7273,311.8549999999999,80.9364,41.0531,404.9552,76,70,77,0.97,0.9669,0.0040000000000000036,0.005400000000000071,0.022399999999999975,0.018799999999999928,401.7795999999999,526.9447,0.7624701415537529,0.7433333333333333
12,11,0.9556,0.9516,0.9816,0.9724,0.976,0.9648,lda,lda,lda,0.0,0.021,42.3243,16.5717,209.74059999999997,71.6708,43.8246,364.9450999999999,59,40,57,0.9816,0.9724,0.0,0.0,0.026000000000000023,0.02080000000000004,268.6366,480.44049999999993,0.5591464499766361,0.52
12,12,0.9576,0.9548,0.972,0.9726,0.9748,0.9712,lda,pca,lda,0.0,0.018,73.33999999999997,42.9753,388.1685999999999,79.54899999999998,42.9753,388.1685999999999,92,100,100,0.972,0.9726,0.0028000000000000247,0.0,0.014399999999999968,0.017800000000000038,504.4838999999999,510.6928999999999,0.9878420083772459,0.9733333333333334
12,13,0.9664,0.9568,0.98,0.9684,0.972,0.9633,lda,lda,lda,0.0,0.012,69.74220000000001,47.44180000000002,406.4924,80.26920000000003,47.44180000000002,406.4924,87,100,100,0.98,0.9684,0.0,0.0,0.013599999999999945,0.011600000000000055,523.6764000000001,534.2034,0.980294022838492,0.9566666666666667
